,height,weight_F_-3,weight_F_-2,weight_F_-1,weight_F_0,weight_F_1,weight_F_2,weight_F_3,weight_M_-3,weight_M_-2,weight_M_-1,weight_M_0,weight_M_1,weight_M_2,weight_M_3
13,54.97979797979797,3.5043470954344396,3.8092773299776677,4.155133620588166,4.54526102778628,4.984886440159167,5.488095167915595,6.066621470976128,3.547688411146522,3.8422287691732144,4.171596970182829,4.541167681302362,4.954595676178168,5.4220558446417035,5.9513255450124145
14,55.74747474747475,3.660413988368534,3.9804649412191497,4.340402732321924,4.748479963392727,5.210943917287351,5.736847260483624,6.337337856681291,3.723065793606495,4.033350253375506,4.37513324685042,4.760503036058592,5.194394511382574,5.680661005868638,6.229881644730129
15,56.51515151515152,3.8191893684317924,4.152643316279679,4.529895693532057,4.952685100159848,5.438159371492706,5.987207654547722,6.61500102030405,3.902184050847153,4.2244736931605615,4.5836255775649715,4.983027242118151,5.43343072599271,5.9409720096588785,6.513138115158317
16,57.28282828282829,3.9771155324286642,4.323858498403952,4.7157215250144535,5.159124393614753,5.661186545590587,6.233236064347175,6.888152569465701,4.084708958269566,4.419072793025657,4.793565379625987,5.208536770624313,5.674309176861978,6.201158521239329,6.797563211614839
17,58.050505050505045,4.132765449103834,4.495073680528226,4.904937931503589,5.362937609953222,5.885082202496344,6.480551115343484,7.163113457810429,4.263176801686903,4.611169200421727,4.9989185823529265,5.431159178768607,5.917029863990377,6.462247767612526,7.078460474554751
18,58.81818181818181,4.289498622589531,4.666288862652498,5.0880412516776135,5.567277179508584,6.109846342209978,6.7283700642791535,7.435858148585419,4.442368380777471,4.804230588715436,5.205710787528969,5.65522905825936,6.1564693769652425,6.722890861476719,7.361609359589156
19,59.585858585858595,4.443329093403167,4.833375117213501,5.273794057295741,5.766888103563954,6.329698466142911,6.972618364717131,7.704012005577662,4.618670883923409,4.9944032921810715,5.4079312681332885,5.875929326939428,6.393283950617285,6.979041140926664,7.638981396456144
20,60.35353535353535,4.595539145665407,5.000254590153578,5.450996496956092,5.966762204227768,6.545521054163028,7.206350542461653,7.969225929326938,4.791812910247252,5.178011961850344,5.607103932356456,6.087960412202835,6.627157773016357,7.2302161155135325,7.908327570504898
21,61.12121212121213,4.745279563309866,5.1582558631043485,5.6279576913920355,6.155863130849358,6.758999693908786,7.442211112244784,8.22360225632953,4.957729313335375,5.357698485577274,5.802275435002708,6.295656905757918,6.85004958677686,7.469188858279767,8.17061025518938
22,61.88888888888889,4.8900750717046995,5.320075891187002,5.801888975222309,6.346395809951365,6.963036122542294,7.67168911335578,8.476275987387098,5.117948871430352,5.528713590935812,5.988331174997841,6.49724449886066,7.067305649083425,7.707423868312756,8.425226337448557
23,62.65656565656565,5.033592762643267,5.474843331004946,5.970557199378748,6.533275454267191,7.170380437370335,7.896951841648811,8.723685168180118,5.275253273475495,5.69952191467343,6.169495001818233,6.691299073790655,7.278491718532122,7.9349321119915945,8.675989014726389
24,63.42424242424242,5.1763384688637215,5.628537612780037,6.141133217698873,6.7156739108254255,7.366097337006428,8.11408427711458,8.96428061276546,5.431087644117947,5.865477575174546,6.345432883614702,6.883699962588852,7.48435614176661,8.161059302338764,8.918983267013571
25,64.1919191919192,5.3138795361017594,5.779308233853688,6.305685927739799,6.896337108458321,7.567145453789674,8.330854844743733,9.208282925454643,5.579838791960005,6.026270400007774,6.520925389612257,7.072837341891521,7.687565894636603,8.379798735578758,9.155513231831977
26,64.95959595959596,5.4504556224421545,5.929251728443648,6.463853461664909,7.072715647444757,7.760323323016927,8.547263544536275,9.442579911670821,5.726733916040313,6.186442879978234,6.690746574786978,7.2579991528384555,7.88796307117703,8.59821650851954,9.396479610924056
27,65.72727272727272,5.586066727884908,6.075318217136397,6.626838077747166,7.247095750897401,7.952857871645747,8.754637281910009,9.673985307621669,5.872857055402508,6.341038961038958,6.859899696263331,7.436326905417813,8.08854361799816,8.808603203754716,9.62580144883175
28,66.49494949494951,5.720712852430023,6.221597893315066,6.783196272489201,7.420686324524707,8.136878852120153,8.961287283610515,9.899814304662788,6.013486061512996,6.494807915615996,7.028384754041319,7.620304421626735,8.283551647481858,9.026216825947465,9.855544162160323
29,67.26262626262626,5.849575349454136,6.3622052171547105,6.9385894863335915,7.586916486567541,8.319934851696914,9.158178587218988,10.12233814819673,6.157968733349203,6.647749743709338,7.191568434060013,7.7971847028596315,8.473328435873889,9.235477710135395,10.088779716355472
30,68.03030303030303,5.97833311469675,6.501309913431125,7.08687378838894,7.752093942176587,8.50202587037604,9.362176195172827,10.33350241229029,6.2967642757541755,6.799864445318992,7.352008036856522,7.97327545426719,8.668321599836752,9.444095273724903,10.320629414232108
31,68.79797979797979,6.108122106101903,6.639301170210261,7.2402164178258435,7.915535285515082,8.682316634357036,9.551836660658207,10.554165221235927,6.434594837261503,6.945782403156139,7.5158567719847165,8.148576675849402,8.855218311056692,9.652069516715981,10.54476839098051
32,69.56565656565657,6.231404181303173,6.776178987492119,7.3862088902492955,8.072325087421504,8.85479939688694,9.742338876985343,10.763054887499333,6.570730683457955,7.0961394609879465,7.677962322002726,8.323088367606276,9.04890875080774,9.859400439108633,10.77673740774751
33,70.33333333333333,6.353445566778898,6.905938012604678,7.530995136550691,8.234212835424955,9.025160244419503,9.934887766554432,10.969309764309765,6.707361017583239,7.240092993426326,7.836767676767676,8.496810529537802,9.2420202020202,10.066088040902855,10.998585858585859
34,71.10101010101009,6.4765181784171695,7.040477606942254,7.6745751567300395,8.387819053714372,9.196001496445943,10.116411420603342,11.177112150849526,6.841302673196614,7.3886924074802875,7.994682279934806,8.66974316164399,9.426600959085809,10.272132322098654,11.229650205761319
35,71.86868686868685,6.598432812978268,7.172124321619269,7.816948950787334,8.54158147127844,9.362022015894068,10.306608169234432,11.370713386875,6.970869639152467,7.530681514519897,8.151706131504111,8.841886263924831,9.610313233343534,10.477533282696019,11.450232119171512
36,72.63636363636363,6.718012156193972,7.299877092604364,7.958116518722576,8.69707744107744,9.529438628711352,10.485417814508722,11.574433512615329,7.1037787980818266,7.671636713454892,8.301499846954389,9.005747836491636,9.794072713668672,10.682290922694959,11.68039179675543
37,73.4040404040404,6.835194173578013,7.428200426584265,8.093630767423237,8.84302948678706,9.693737222581216,10.662779988436554,11.773917967554329,7.230132344772076,7.811558004285277,8.454480608554682,9.176180290817571,9.975132333435365,10.877087523193023,11.889224738972212
38,74.17171717171719,6.951135501236513,7.554377444478455,8.22972406443787,8.996064755297079,9.857664864129509,10.838694691017924,11.965964988995294,7.353296796731141,7.944352034049005,8.599387477468287,9.330312862323883,10.151499884743432,11.070919142793443,12.10763544536272
39,74.93939393939394,7.065836139169472,7.676453737059797,8.363208948994073,9.139266605448423,10.015486174880113,11.013161922252829,12.153362776393076,7.4735818794000615,8.07685871928296,8.744200356321567,9.491016315589317,10.32780206101418,11.262580859096008,12.314478114478113
40,75.7070707070707,7.178876078404697,7.797193902244405,8.496024215216133,9.281020984253304,10.171860014284254,11.186181682141278,12.33910631082348,7.596364996769036,8.206218024399842,8.885582536929336,9.642648709315372,10.495266922876349,11.445887229950078,12.520235180083661
41,76.47474747474747,7.287673230622726,7.9190608344143705,8.623448627691053,9.42132789171173,10.321805862591496,11.34654780124477,12.5231955922865,7.712013513360315,8.335289984986956,9.026870727476787,9.792965219999195,10.65848899772132,11.626702037207089,12.713700472740879
42,77.24242424242425,7.40119253137435,8.034665850423428,8.757016971057377,9.561015480795097,10.48026527905316,11.51649168452199,12.700750433629223,7.8263110566948955,8.456614339644645,9.159361289664322,9.94196584764078,10.817323538414449,11.801169268441996,12.905718294051628
43,78.01010101010101,7.512231793645935,8.158516425587134,8.881667063451575,9.70264716340015,10.62715535451787,11.684988096452743,12.886411396310391,7.939257626772779,8.57852516357567,9.290404380505393,10.081237474221865,10.974710607761113,11.974189028330445,13.09628864401592
44,78.77777777777777,7.624757201646089,8.281253561253562,9.020534979423868,9.851507669285445,10.792279835390945,11.8585642432556,13.073930041152263,8.050405643738976,8.700601456157008,9.419999999999998,10.227474747474746,11.121251028806583,12.140539551897575,13.273662551440328
45,79.54545454545453,7.741165187225791,8.409694346057979,9.158437914498517,9.999315468736954,10.951104989286803,12.02956841138659,13.270278543005812,8.16109784715845,8.818719664174207,9.548148148148147,10.363719843058684,11.275598408325678,12.303956228956226,13.44922711968166
46,80.31313131313131,7.979331360745501,8.664991170445713,9.432632044349216,10.295804571580513,11.283168248137944,12.387676767676767,13.659314865830016,8.379796438005192,9.052538019406706,9.804031107936831,10.639312005886842,11.57382838485869,12.61912835802847,13.804644934190387
47,81.08080808080808,8.108754072713667,8.809196026569767,9.587044632633859,10.468774478794682,11.46085713098059,12.590334489677923,13.873946778997285,8.502090807060505,9.182001447860037,9.943821221801022,10.792383337507307,11.737285447063227,12.79383161960042,13.991596605788528
48,81.84848484848484,8.244249906472128,8.952955506894902,9.74097473046968,10.635985938355084,11.647913024748041,12.792630343842463,14.102264564840322,8.630072305547055,9.321380078955837,10.090210522735774,10.944401962693973,11.899584532190593,12.978335090523643,14.186801800269814
49,82.61616161616159,8.383216095539325,9.104056467288787,9.911293858903285,10.815607387001322,11.8380215624256,13.00721797095534,14.335850253375504,8.764030427734129,9.467813877106803,10.240937423967722,11.113773177134055,12.080971465496717,13.161873580549221,14.38646481651532
50,83.38383838383838,8.527773809928691,9.254934739783224,10.073056604201385,10.99885725946332,12.043876853079993,13.221805598068222,14.57493647392637,8.911099774399437,9.618251931383245,10.406755546486183,11.282618038357246,12.261779410264257,13.367264111371854,14.59510509131721
51,84.15151515151516,8.672717069686767,9.413599868145322,10.243255110022787,11.182107131925315,12.241858767245972,13.449408733802676,14.823474572565484,9.057976124885217,9.780894660894662,10.574983714377655,11.466712920450295,12.462833180287726,13.572332981895272,14.816037139067443
52,84.91919191919192,8.821082882699045,9.575165313549155,10.422251244204105,11.375914158419212,12.45157085255851,13.677373737373738,15.072426234446437,9.2116975818794,9.944665704665706,10.749793715450283,11.647520939421767,12.653329796279293,13.78294527769275,15.049803761520934
53,85.68686868686869,8.969448695711321,9.739162356536092,10.599056373344709,11.562227478333998,12.661604598170252,13.905700608781414,15.321791459569235,9.365419038873583,10.108436748436745,10.931463909578387,11.841125508734935,12.85423881916811,13.993396743340623,15.283570383974421
54,86.45454545454545,9.117814508723601,9.897938828847922,10.771928374655648,11.755522163786628,12.871960004081217,14.134389348025712,15.585128558310377,9.526371594735231,10.27339973158155,11.106366697275789,12.031618665998833,13.065994490358127,14.215739210284667,15.511311090705028
55,87.22222222222223,9.26618032173588,10.065170220725776,10.951527621897993,11.949080025847705,13.082637070291396,14.377179199401427,15.837464593020151,9.68018954981918,10.443829832718723,11.282678638234195,12.21886882290923,13.267048260381596,14.432136176580626,15.737364384586611
56,87.98989898989899,9.41825818227165,10.224058036987328,11.130524467200315,12.142901064517224,13.293635796800778,14.606772608237257,16.088277289489408,9.834007504903125,10.607704267300225,11.457599983256546,12.406118979819622,13.46810203040506,14.642346397004086,15.970950073121788
57,88.75757575757574,9.562911947760433,10.382945853248883,11.302049110634968,12.338010815222937,13.50495618360938,14.836727884909703,16.355619105922134,9.987825459987077,10.764760581730279,11.631075060367987,12.593369136730017,13.657874910723395,14.858662948225238,16.20453576165697
58,89.52525252525251,9.711277760772708,10.541833669510433,11.482251470938337,12.531332671681614,13.716598230717192,15.067045029418765,16.60746571049601,10.1340263238445,10.927291967291962,11.798653721886042,12.770232351058795,13.85878393361221,15.074979499446387,16.438121450192153
59,90.29292929292929,9.859643573784986,10.700721485771991,11.653053089820766,12.717528415467806,13.928561938124226,15.297724041764443,16.859725878311735,10.280034191522406,11.082798451081278,11.971238649117435,12.957350919664966,14.059692956501035,15.283261061796411,16.65724415875931
60,91.06060606060606,10.008009386797264,10.859609302033544,11.823854708703196,12.91336190184675,14.140847305830471,15.528764921946742,17.11239960936931,10.42584906302078,11.23809815324967,12.136258204945074,13.133819369081076,14.248886848280788,15.494595789545285,16.89064891337619
61,91.82828282828281,10.147903858206888,11.018497118295096,11.994656327585618,13.097625004251267,14.340276691342911,15.760167669965647,17.37607608067204,10.563564352843814,11.392539432135392,12.3010365155483,13.310024641888738,14.437791245791248,15.710751510616829,17.12405366799306
62,92.59595959595958,10.296166280408702,11.177384934556649,12.175461800950014,13.293892732034145,14.55304454949797,15.991932285821173,17.63613722603621,10.707753436238283,11.53950248031056,12.465573580927114,13.496880033886459,14.638410774410772,15.913568759045749,17.354123804449276
63,93.36363636363636,10.435750579386943,11.336272750818207,12.34638404244465,13.478300581573308,14.76613406795225,16.224058769513313,17.890258428440244,10.845936537088052,11.694078446805717,12.629869401081523,13.67269054178145,14.83363058191341,16.12956364996769,17.59086317722681
64,94.13131313131314,10.5839096107783,11.49516056707976,12.518237656639863,13.675002550760126,14.979545246705744,16.458742499550585,18.1623562221542,10.987859256344107,11.848447631679957,12.79392397601152,13.849169245768573,15.02735571200218,16.34555854088963,17.824267931843686
65,94.89898989898991,10.732068642169654,11.654048383341314,12.698594247752498,13.871994014216238,15.193278085758447,16.70494592388532,18.417511332662848,11.127150744255122,11.99850930962042,12.964913575014586,14.03483008845727,15.22783049348706,16.565008672584433,18.07322126993844
66,95.66666666666666,10.880227673561004,11.821002618780398,12.871543720028566,14.05669135802469,15.407332585110362,16.93833894500561,18.69105659772326,11.271518144407034,12.156565656565656,13.131795735129066,14.221422303846545,15.440888888888887,16.791530115974556,18.32253647586981
67,96.43434343434343,11.028386704952363,11.981615062827185,13.054179752839072,14.25411706288474,15.628780056456824,17.183458442044298,18.965428989267377,11.415692548379416,12.314510659561167,13.305854164541033,14.408014519235824,15.641508417508417,17.021828460436765,18.572213549637794
68,97.20202020202021,11.17654573634372,12.140614223038469,13.237078962258028,14.463275024846295,15.850710018252109,17.438393361221646,19.240628507295174,11.559673956172274,12.473051632243553,13.479912593953001,14.606309560248954,15.865013471792375,17.266751918738453,18.83834387647519
69,97.96969696969695,11.328281101614435,12.309627118111965,13.420241348285426,14.6628548107336,16.07854657687991,17.689506172839504,19.516655151806667,11.712140937999523,12.640080368565219,13.664819236132367,14.804867777870534,16.08180104071013,17.512318697638563,19.121470258136927
70,98.73737373737372,11.482265658023232,12.478862701084926,13.603666910921273,14.874456347991702,16.31064252702861,17.9413427201306,19.812312640595465,11.864607919826774,12.802865223067242,13.849967123536144,15.015655174332862,16.30918001564466,17.760356936367035,19.3986308491359
71,99.50505050505049,11.640033329932319,12.658557394719006,13.799453240702091,15.086636873788384,16.5415737623145,18.208160877655825,20.109210819109805,12.020243318223114,12.97588650033094,14.035356256164334,15.219710369690166,16.5415737623145,18.027561133217695,19.690979831989925
72,100.27272727272728,11.8039207930117,12.830936639118454,13.995765923699805,15.29939638812366,16.788095092337514,18.480817263544534,20.40734968734969,12.172744763653853,13.1491304654941,14.232196714620954,15.433917355371898,16.779127027854297,18.29585093357821,19.994178145087236
73,101.04040404040406,11.973371843270833,13.01928290938392,14.19260495991442,15.52633173485699,17.03558140325817,18.764322979676518,20.72615330797149,12.334958240412789,13.322597118556715,14.429519663526397,15.651175483021216,17.0219845593987,18.565226337448564,20.298823929531004
74,101.80808080808079,12.143268269328875,13.207360700155313,14.40246270479512,15.757189251285775,17.289758357990678,19.044265065275166,21.046611181560678,12.49737849879264,13.506856914129642,14.62732510288066,15.877809883345236,17.268764260638555,18.841413007742975,20.614732607459878
75,102.57575757575756,12.313610071185828,13.402263374485594,14.613109979501164,15.99669421487603,17.562378838893988,19.345285466497582,21.38856093401548,12.660005538793413,13.691562085501475,14.827717023309306,16.102735342404763,17.5334489677924,19.124591878379753,20.93229553835614
76,103.34343434343435,12.495190391352006,13.597889784489114,14.837302316090195,16.240410842431043,17.83060050561734,19.647960120687394,21.732578502679516,12.82977780917175,13.876712632672227,15.036076023988482,16.338628439274903,17.783830221405974,19.414943883277218,21.27155712973895
77,104.11111111111113,12.677438775216553,13.794239930165858,15.062547359113017,16.485285447063227,18.11196221473999,19.952289027844582,22.075288689362765,12.996005558227782,14.062308555641891,15.242967044179165,16.570340441451556,18.050927380803923,19.7244631500187,21.602760942760945
78,104.87878787878788,12.860355222779464,14.003247627793082,15.284939495969798,16.74404743280164,18.388925109682685,20.278730158730156,22.44045573580927,13.168798474253018,14.253857769615344,15.458088321228816,16.802920926436077,18.31931118139872,20.01789103152739,21.935825790371247
79,105.64646464646464,13.055066908400242,14.213220306317947,15.517510594157057,16.99779568978222,18.685417134306018,20.60723910582496,22.808035234499876,13.34357864357864,14.44596370333744,15.67399912810381,17.050835220895824,18.588981623190374,20.33084804271673,22.301748801142736
80,106.41414141414141,13.25066934561884,14.42969208460485,15.757880612058758,17.269064003295206,18.983718498112438,20.937815869129004,23.17802718543459,13.52039378504025,14.643309072770354,15.890699464804149,17.299907492432748,18.876172121514433,20.64561439308914,22.64928165736247
81,107.1818181818182,13.447162534435263,14.648356290174473,16.000881542699727,17.54194061830426,19.28382920110193,21.29153876426604,23.575022956841146,13.696859504132233,14.84508723599633,16.12160280490859,17.550137741046836,19.154724517906338,20.962190082644636,23.0199606454152
82,107.94949494949495,13.656007681058187,14.877147106201285,16.251970887324422,17.81642553480937,19.604373703363606,21.64064800643925,23.974913670940605,13.885231805231806,15.04758913489553,16.35355885144682,17.801525966738083,19.438822947015986,21.299199571472297,23.393121012918993
83,108.71717171717172,13.859215612919316,15.10948938420013,16.51955201850151,18.109234658594925,19.927089412644968,22.00642869289334,24.377699327732998,14.062699619871339,15.250814769467969,16.579729279325235,18.069116484712442,19.739035472570826,21.619574873312246,23.768762759873873
84,109.48484848484848,14.07509097711118,15.343147545241212,16.77368105295378,18.40397374417576,20.251976328946032,22.36759572638361,24.808695031119278,14.252296704417914,15.467421691664116,16.81924823997551,18.336466800439865,20.043126721763088,21.9770198376259,24.16858454676637
85,110.25252525252523,14.292172567425094,15.592061416120185,17.04459136822773,18.70064279155188,20.584510812793642,22.753149581432414,25.243068167647294,14.442561852662863,15.684993594757904,17.059925177702954,18.60863993470054,20.349027310138418,22.315040739283162,24.553046741262225
86,111.020202020202,14.51046038386106,15.828482931549967,17.31723864911744,19.012140597898174,20.9303760063356,23.141598379174138,25.680818737317058,14.645401646613768,15.898840007049374,17.30598151703753,18.880572866714285,20.656737237696834,22.677241680878044,24.958486095523135
87,111.78787878787878,14.742973846206167,16.080423333426086,17.59856658617601,19.317129998072755,21.27872257932864,23.532942119608784,26.12194674012856,14.837114266205171,16.123032343638403,17.55753568745304,19.160896960627596,20.985785634118965,23.041924001924002,25.385419563601378
88,112.55555555555556,14.963794737498441,16.333942794952897,17.883512158623272,19.63726981751673,21.63236625514403,23.938443696221476,26.566452176081807,15.041624219401996,16.348277386661227,17.80467190422746,19.444549195660308,21.297295173961842,23.409087702421036,25.79682112126557
89,113.3232323232323,15.199082519924271,16.589041316130388,18.161515083494884,19.9596612590552,21.98854300581573,24.33568071285243,27.04085637519981,15.247024924196642,16.574575136117836,18.066038295412035,19.747490618871094,21.63050505050505,23.778732782369147,26.218695144486393
90,114.09090909090908,15.429735370231235,16.85155800428527,18.4573125191307,20.279843893480255,22.361589925226284,24.747282347282344,27.49235792266095,15.449199061320272,16.801925592008228,18.328852157943064,20.034520287045535,21.965886134067947,24.150859241768334,26.66271808999081
91,114.85858585858584,15.674000498815312,17.118704894058432,18.738934122368466,20.602197734925007,22.720068797644558,25.165843394664943,27.974240723735672,15.660498588579395,17.04505811095343,18.593113491820567,20.323158256716056,22.303438424650544,24.548613212451592,27.08311464816515
92,115.62626262626263,15.900008162432403,17.371241710029587,19.03319071750048,20.926722783389444,23.10438196296782,25.57200648459908,28.438187395843958,15.872763096736158,17.27464556801563,18.851556946192186,20.631567905013473,22.643161922252833,24.925909212373856,27.533651214728653
93,116.3939393939394,16.140965207631876,17.640218530576657,19.329377274427777,21.253419038873588,23.468030375909162,26.008550828146785,28.922099785736147,16.08099507471408,17.505285731511627,19.109486787062547,20.92358330782573,22.985056626874808,25.321393055130425,27.987565214433904
94,117.16161616161615,16.375807663410963,17.897294289698326,19.627493793150357,21.58228650137741,23.83416016830158,26.420745048691177,29.409775601129137,16.286323277670075,17.752102722975078,19.387188306559796,21.228760160527834,23.329122538516472,25.6998285889195,28.417129091135823
95,117.92929292929293,16.6119660022323,18.171099547665207,19.92754027366822,21.925311800059273,24.202771340145077,26.83583421192849,29.884433561201238,16.50136210590756,17.98497988764288,19.647852259973472,21.53574635241302,23.67535965717784,26.096658747163797,28.877556711900148
96,118.69696969696967,16.849440224095872,18.4297157432915,20.210710018252104,22.252580057428542,24.573863891439647,27.28202836445261,30.362565452504843,16.7109545408168,18.218909758744466,19.919206203448628,21.844541883481277,24.017722972874488,26.492147059823825,29.341361765806205
97,119.46464646464645,17.088230329001682,18.689779410264258,20.514455592210922,22.581916131007038,24.97182464374384,27.703148658300172,30.844171275039958,16.9201090591663,18.453892336279846,20.192007618270246,22.13380828486889,24.36215410478037,26.878061195569618,29.780092961035724
